initialization done...
Note: Outout Guide for data importation...
Date, Humidity, Temperature
11/28/2021 12:19:11 , 77.00 , 27.00
11/28/2021 12:19:13 , 77.00 , 27.00
11/28/2021 12:19:15 , 77.00 , 27.00
11/28/2021 12:19:17 , 77.00 , 27.00
11/28/2021 12:19:19 , 77.00 , 27.00
11/28/2021 12:19:21 , 77.00 , 27.00
11/28/2021 12:19:23 , 77.00 , 27.00
11/28/2021 12:19:25 , 77.00 , 27.00
11/28/2021 12:19:27 , 77.00 , 27.00
11/28/2021 12:19:30 , 77.00 , 27.00
11/28/2021 12:19:32 , 77.00 , 27.00
11/28/2021 12:19:34 , 77.00 , 27.00
11/28/2021 12:19:36 , 77.00 , 27.00
11/28/2021 12:19:38 , 77.00 , 27.00
11/28/2021 12:19:40 , 77.00 , 27.00
11/28/2021 12:19:42 , 77.00 , 27.00
11/28/2021 12:19:44 , 77.00 , 27.00
11/28/2021 12:19:46 , 77.00 , 27.00
11/28/2021 12:19:48 , 77.00 , 27.00
11/28/2021 12:19:50 , 77.00 , 27.00
11/28/2021 12:19:52 , 77.00 , 27.00
11/28/2021 12:19:54 , 77.00 , 27.00
11/28/2021 12:19:56 , 77.00 , 27.00
11/28/2021 12:19:59 , 77.00 , 27.00
11/28/2021 12:20:01 , 77.00 , 27.00
11/28/2021 12:20:03 , 77.00 , 27.00
11/28/2021 12:20:05 , 77.00 , 27.00
11/28/2021 12:20:07 , 77.00 , 27.00
11/28/2021 12:20:09 , 77.00 , 27.00
11/28/2021 12:20:11 , 77.00 , 27.00
11/28/2021 12:20:13 , 77.00 , 27.00
11/28/2021 12:20:15 , 77.00 , 27.00
11/28/2021 12:20:17 , 77.00 , 27.00
11/28/2021 12:20:19 , 77.00 , 27.00
11/28/2021 12:20:21 , 77.00 , 27.00
11/28/2021 12:20:23 , 77.00 , 27.00
11/28/2021 12:20:25 , 77.00 , 27.00
11/28/2021 12:20:28 , 77.00 , 27.00
11/28/2021 12:20:30 , 77.00 , 27.00
11/28/2021 12:20:32 , 77.00 , 27.00
11/28/2021 12:20:34 , 77.00 , 27.00
11/28/2021 12:20:36 , 77.00 , 27.00
11/28/2021 12:20:38 , 77.00 , 27.00
11/28/2021 12:20:40 , 77.00 , 27.00
11/28/2021 12:20:42 , 77.00 , 27.00
11/28/2021 12:20:44 , 77.00 , 27.00
11/28/2021 12:20:46 , 77.00 , 27.00
11/28/2021 12:20:48 , 77.00 , 27.00
11/28/2021 12:20:50 , 77.00 , 27.00
11/28/2021 12:20:52 , 77.00 , 27.00
11/28/2021 12:20:54 , 77.00 , 27.00
11/28/2021 12:20:57 , 77.00 , 27.00
11/28/2021 12:20:59 , 77.00 , 27.00
11/28/2021 12:21:01 , 77.00 , 27.00
11/28/2021 12:21:03 , 77.00 , 27.00
11/28/2021 12:21:05 , 77.00 , 27.00
11/28/2021 12:21:07 , 77.00 , 27.00
11/28/2021 12:21:09 , 77.00 , 27.00
11/28/2021 12:21:11 , 77.00 , 27.00
11/28/2021 12:21:13 , 77.00 , 27.00
11/28/2021 12:21:15 , 77.00 , 27.00
11/28/2021 12:21:17 , 77.00 , 27.00
11/28/2021 12:21:19 , 77.00 , 27.00
11/28/2021 12:21:21 , 77.00 , 27.00
11/28/2021 12:21:23 , 77.00 , 27.00
11/28/2021 12:21:25 , 77.00 , 27.00
11/28/2021 12:21:28 , 77.00 , 27.00
11/28/2021 12:21:30 , 77.00 , 27.00
11/28/2021 12:21:32 , 77.00 , 27.00
11/28/2021 12:21:34 , 77.00 , 27.00
11/28/2021 12:21:36 , 77.00 , 27.00
11/28/2021 12:21:38 , 77.00 , 27.00
11/28/2021 12:21:40 , 77.00 , 27.00
11/28/2021 12:21:42 , 77.00 , 27.00
11/28/2021 12:21:44 , 77.00 , 27.00
11/28/2021 12:21:46 , 77.00 , 27.00
11/28/2021 12:21:48 , 77.00 , 27.00
11/28/2021 12:21:50 , 77.00 , 27.00
11/28/2021 12:21:52 , 77.00 , 27.00
11/28/2021 12:21:54 , 77.00 , 27.00
11/28/2021 12:21:57 , 77.00 , 27.00
11/28/2021 12:21:59 , 77.00 , 27.00
11/28/2021 12:22:01 , 77.00 , 27.00
11/28/2021 12:22:03 , 77.00 , 27.00
11/28/2021 12:22:05 , 77.00 , 27.00
11/28/2021 12:22:07 , 77.00 , 27.00
11/28/2021 12:22:09 , 77.00 , 27.00
11/28/2021 12:22:11 , 77.00 , 27.00
11/28/2021 12:22:13 , 77.00 , 27.00
11/28/2021 12:22:15 , 77.00 , 27.00
11/28/2021 12:22:17 , 77.00 , 27.00
11/28/2021 12:22:19 , 77.00 , 27.00
11/28/2021 12:22:21 , 77.00 , 27.00
11/28/2021 12:22:23 , 77.00 , 27.00
11/28/2021 12:22:26 , 77.00 , 27.00
11/28/2021 12:22:28 , 77.00 , 27.00
11/28/2021 12:22:30 , 77.00 , 27.00
11/28/2021 12:22:32 , 77.00 , 27.00
11/28/2021 12:22:34 , 77.00 , 27.00
11/28/2021 12:22:36 , 77.00 , 27.00
11/28/2021 12:22:38 , 77.00 , 27.00
11/28/2021 12:22:40 , 77.00 , 27.00
11/28/2021 12:22:42 , 77.00 , 27.00
11/28/2021 12:22:44 , 77.00 , 27.00
11/28/2021 12:22:46 , 77.00 , 27.00
11/28/2021 12:22:48 , 77.00 , 27.00
11/28/2021 12:22:50 , 77.00 , 27.00
11/28/2021 12:22:52 , 77.00 , 27.00
11/28/2021 12:22:55 , 77.00 , 27.00
11/28/2021 12:22:57 , 77.00 , 27.00
11/28/2021 12:22:59 , 77.00 , 27.00
11/28/2021 12:23:01 , 77.00 , 27.00
11/28/2021 12:23:03 , 77.00 , 27.00
11/28/2021 12:23:05 , 77.00 , 27.00
11/28/2021 12:23:07 , 77.00 , 27.00
11/28/2021 12:23:09 , 77.00 , 27.00
11/28/2021 12:23:11 , 77.00 , 27.00
11/28/2021 12:23:13 , 77.00 , 27.00
11/28/2021 12:23:15 , 77.00 , 27.00
11/28/2021 12:23:17 , 77.00 , 27.00
11/28/2021 12:23:19 , 77.00 , 27.00
11/28/2021 12:23:21 , 77.00 , 27.00
11/28/2021 12:23:23 , 77.00 , 27.00
11/28/2021 12:23:26 , 77.00 , 27.00
11/28/2021 12:23:28 , 77.00 , 27.00
11/28/2021 12:23:30 , 77.00 , 27.00
11/28/2021 12:23:32 , 77.00 , 27.00
11/28/2021 12:23:34 , 77.00 , 27.00
11/28/2021 12:23:36 , 77.00 , 27.00
11/28/2021 12:23:38 , 77.00 , 27.00
11/28/2021 12:23:40 , 77.00 , 27.00
11/28/2021 12:23:42 , 77.00 , 27.00
11/28/2021 12:23:44 , 77.00 , 27.00
11/28/2021 12:23:46 , 77.00 , 27.00
11/28/2021 12:23:48 , 77.00 , 27.00
11/28/2021 12:23:50 , 77.00 , 27.00
11/28/2021 12:23:52 , 77.00 , 27.00
11/28/2021 12:23:55 , 77.00 , 27.00
11/28/2021 12:23:57 , 77.00 , 27.00
11/28/2021 12:23:59 , 77.00 , 27.00
11/28/2021 12:24:01 , 77.00 , 27.00
11/28/2021 12:24:03 , 77.00 , 27.00
11/28/2021 12:24:05 , 77.00 , 27.00
11/28/2021 12:24:07 , 77.00 , 27.00
11/28/2021 12:24:09 , 77.00 , 27.00
11/28/2021 12:24:11 , 77.00 , 27.00
11/28/2021 12:24:13 , 77.00 , 27.00
11/28/2021 12:24:15 , 77.00 , 27.00
11/28/2021 12:24:17 , 77.00 , 27.00
11/28/2021 12:24:19 , 77.00 , 27.00
11/28/2021 12:24:21 , 77.00 , 27.00
11/28/2021 12:24:24 , 77.00 , 27.00
11/28/2021 12:24:26 , 77.00 , 27.00
11/28/2021 12:24:28 , 77.00 , 27.00
11/28/2021 12:24:30 , 77.00 , 27.00
11/28/2021 12:24:32 , 77.00 , 27.00
11/28/2021 12:24:34 , 77.00 , 27.00
11/28/2021 12:24:36 , 77.00 , 27.00
11/28/2021 12:24:38 , 77.00 , 27.00
11/28/2021 12:24:40 , 77.00 , 27.00
11/28/2021 12:24:42 , 77.00 , 27.00
11/28/2021 12:24:44 , 77.00 , 27.00
11/28/2021 12:24:46 , 77.00 , 27.00
11/28/2021 12:24:48 , 77.00 , 27.00
11/28/2021 12:24:50 , 77.00 , 27.00
11/28/2021 12:24:53 , 77.00 , 27.00
11/28/2021 12:24:55 , 77.00 , 27.00
11/28/2021 12:24:57 , 77.00 , 27.00
11/28/2021 12:24:59 , 77.00 , 27.00
11/28/2021 12:25:01 , 77.00 , 27.00
11/28/2021 12:25:03 , 77.00 , 27.00
11/28/2021 12:25:05 , 77.00 , 27.00
11/28/2021 12:25:07 , 77.00 , 27.00
11/28/2021 12:25:09 , 77.00 , 27.00
11/28/2021 12:25:11 , 77.00 , 27.00
11/28/2021 12:25:13 , 77.00 , 27.00
11/28/2021 12:25:15 , 77.00 , 27.00
11/28/2021 12:25:17 , 77.00 , 27.00
11/28/2021 12:25:19 , 77.00 , 27.00
11/28/2021 12:25:22 , 77.00 , 27.00
11/28/2021 12:25:24 , 77.00 , 27.00
11/28/2021 12:25:26 , 77.00 , 27.00
11/28/2021 12:25:28 , 77.00 , 27.00
11/28/2021 12:25:30 , 77.00 , 27.00
11/28/2021 12:25:32 , 77.00 , 27.00
11/28/2021 12:25:34 , 77.00 , 27.00
11/28/2021 12:25:36 , 77.00 , 27.00
11/28/2021 12:25:38 , 77.00 , 27.00
11/28/2021 12:25:40 , 77.00 , 27.00
11/28/2021 12:25:42 , 77.00 , 27.00
11/28/2021 12:25:44 , 77.00 , 27.00
11/28/2021 12:25:46 , 77.00 , 27.00
11/28/2021 12:25:48 , 77.00 , 27.00
11/28/2021 12:25:50 , 77.00 , 27.00
11/28/2021 12:25:53 , 77.00 , 27.00
11/28/2021 12:25:55 , 77.00 , 27.00
11/28/2021 12:25:57 , 77.00 , 27.00
11/28/2021 12:25:59 , 77.00 , 27.00
11/28/2021 12:26:01 , 77.00 , 27.00
11/28/2021 12:26:03 , 77.00 , 27.00
11/28/2021 12:26:05 , 77.00 , 27.00
11/28/2021 12:26:07 , 77.00 , 27.00
11/28/2021 12:26:09 , 77.00 , 27.00
11/28/2021 12:26:11 , 77.00 , 27.00
11/28/2021 12:26:13 , 77.00 , 27.00
11/28/2021 12:26:15 , 77.00 , 27.00
11/28/2021 12:26:17 , 77.00 , 27.00
11/28/2021 12:26:19 , 77.00 , 27.00
11/28/2021 12:26:22 , 77.00 , 27.00
11/28/2021 12:26:24 , 77.00 , 27.00
11/28/2021 12:26:26 , 77.00 , 27.00
11/28/2021 12:26:28 , 77.00 , 27.00
11/28/2021 12:26:30 , 77.00 , 27.00
11/28/2021 12:26:32 , 77.00 , 27.00
11/28/2021 12:26:34 , 77.00 , 27.00
11/28/2021 12:26:36 , 77.00 , 27.00
11/28/2021 12:26:38 , 77.00 , 27.00
11/28/2021 12:26:40 , 77.00 , 27.00
11/28/2021 12:26:42 , 77.00 , 27.00
11/28/2021 12:26:44 , 77.00 , 27.00
11/28/2021 12:26:46 , 77.00 , 27.00
11/28/2021 12:26:48 , 77.00 , 27.00
11/28/2021 12:26:51 , 77.00 , 27.00
11/28/2021 12:26:53 , 77.00 , 27.00
11/28/2021 12:26:55 , 77.00 , 27.00
11/28/2021 12:26:57 , 77.00 , 27.00
11/28/2021 12:26:59 , 77.00 , 27.00
11/28/2021 12:27:01 , 77.00 , 27.00
11/28/2021 12:27:03 , 77.00 , 27.00
11/28/2021 12:27:05 , 77.00 , 27.00
11/28/2021 12:27:07 , 77.00 , 27.00
11/28/2021 12:27:09 , 77.00 , 27.00
11/28/2021 12:27:11 , 77.00 , 27.00
11/28/2021 12:27:13 , 77.00 , 27.00
11/28/2021 12:27:15 , 77.00 , 27.00
11/28/2021 12:27:17 , 77.00 , 27.00
11/28/2021 12:27:20 , 77.00 , 27.00
11/28/2021 12:27:22 , 77.00 , 27.00
11/28/2021 12:27:24 , 77.00 , 27.00
11/28/2021 12:27:26 , 77.00 , 27.00
11/28/2021 12:27:28 , 77.00 , 27.00
11/28/2021 12:27:30 , 77.00 , 27.00
11/28/2021 12:27:32 , 77.00 , 27.00
11/28/2021 12:27:34 , 77.00 , 27.00
11/28/2021 12:27:36 , 77.00 , 27.00
11/28/2021 12:27:38 , 77.00 , 27.00
11/28/2021 12:27:40 , 77.00 , 27.00
11/28/2021 12:27:42 , 77.00 , 27.00
11/28/2021 12:27:44 , 77.00 , 27.00
11/28/2021 12:27:46 , 77.00 , 27.00
11/28/2021 12:27:48 , 77.00 , 27.00
11/28/2021 12:27:51 , 77.00 , 27.00
11/28/2021 12:27:53 , 77.00 , 27.00
11/28/2021 12:27:55 , 77.00 , 27.00
11/28/2021 12:27:57 , 77.00 , 27.00
11/28/2021 12:27:59 , 77.00 , 27.00
11/28/2021 12:28:01 , 77.00 , 27.00
11/28/2021 12:28:03 , 77.00 , 27.00
11/28/2021 12:28:05 , 77.00 , 27.00
11/28/2021 12:28:07 , 77.00 , 27.00
11/28/2021 12:28:09 , 77.00 , 27.00
11/28/2021 12:28:11 , 77.00 , 27.00
11/28/2021 12:28:13 , 77.00 , 27.00
11/28/2021 12:28:15 , 77.00 , 27.00
11/28/2021 12:28:17 , 77.00 , 27.00
11/28/2021 12:28:20 , 77.00 , 27.00
11/28/2021 12:28:22 , 77.00 , 27.00
11/28/2021 12:28:24 , 77.00 , 27.00
11/28/2021 12:28:26 , 77.00 , 27.00
11/28/2021 12:28:28 , 77.00 , 27.00
11/28/2021 12:28:30 , 77.00 , 27.00
11/28/2021 12:28:32 , 77.00 , 27.00
11/28/2021 12:28:34 , 77.00 , 27.00
11/28/2021 12:28:36 , 77.00 , 27.00
11/28/2021 12:28:38 , 77.00 , 27.00
11/28/2021 12:28:40 , 77.00 , 27.00
11/28/2021 12:28:42 , 77.00 , 27.00
11/28/2021 12:28:44 , 77.00 , 27.00
11/28/2021 12:28:46 , 77.00 , 27.00
11/28/2021 12:28:49 , 77.00 , 27.00
11/28/2021 12:28:51 , 77.00 , 27.00
11/28/2021 12:28:53 , 77.00 , 27.00
11/28/2021 12:28:55 , 77.00 , 27.00
11/28/2021 12:28:57 , 77.00 , 27.00
11/28/2021 12:28:59 , 77.00 , 27.00
11/28/2021 12:29:01 , 77.00 , 27.00
11/28/2021 12:29:03 , 77.00 , 27.00
11/28/2021 12:29:05 , 77.00 , 27.00
11/28/2021 12:29:07 , 77.00 , 27.00
11/28/2021 12:29:09 , 77.00 , 27.00
11/28/2021 12:29:11 , 77.00 , 27.00
11/28/2021 12:29:13 , 77.00 , 27.00
11/28/2021 12:29:15 , 77.00 , 27.00
11/28/2021 12:29:18 , 77.00 , 27.00
11/28/2021 12:29:20 , 77.00 , 27.00
11/28/2021 12:29:22 , 77.00 , 27.00
11/28/2021 12:29:24 , 77.00 , 27.00
11/28/2021 12:29:26 , 77.00 , 27.00
11/28/2021 12:29:28 , 77.00 , 27.00
11/28/2021 12:29:30 , 77.00 , 27.00
11/28/2021 12:29:32 , 77.00 , 27.00
11/28/2021 12:29:34 , 77.00 , 27.00
11/28/2021 12:29:36 , 77.00 , 27.00
11/28/2021 12:29:38 , 77.00 , 27.00
11/28/2021 12:29:40 , 77.00 , 27.00
11/28/2021 12:29:42 , 77.00 , 27.00
11/28/2021 12:29:44 , 77.00 , 27.00
11/28/2021 12:29:47 , 77.00 , 27.00
11/28/2021 12:29:49 , 77.00 , 27.00
11/28/2021 12:29:51 , 77.00 , 27.00
11/28/2021 12:29:53 , 77.00 , 27.00
11/28/2021 12:29:55 , 77.00 , 27.00
11/28/2021 12:29:57 , 77.00 , 27.00
11/28/2021 12:29:59 , 77.00 , 27.00
11/28/2021 12:30:01 , 77.00 , 27.00
11/28/2021 12:30:03 , 77.00 , 27.00
11/28/2021 12:30:05 , 77.00 , 27.00
11/28/2021 12:30:07 , 77.00 , 27.00
11/28/2021 12:30:09 , 77.00 , 27.00
11/28/2021 12:30:11 , 77.00 , 27.00
11/28/2021 12:30:13 , 77.00 , 27.00
11/28/2021 12:30:15 , 77.00 , 27.00
11/28/2021 12:30:18 , 77.00 , 27.00
11/28/2021 12:30:20 , 77.00 , 27.00
11/28/2021 12:30:22 , 77.00 , 27.00
11/28/2021 12:30:24 , 77.00 , 27.00
11/28/2021 12:30:26 , 77.00 , 27.00
11/28/2021 12:30:28 , 77.00 , 27.00
11/28/2021 12:30:30 , 77.00 , 27.00
11/28/2021 12:30:32 , 77.00 , 27.00
11/28/2021 12:30:34 , 77.00 , 27.00
11/28/2021 12:30:36 , 77.00 , 27.00
11/28/2021 12:30:38 , 77.00 , 27.00
11/28/2021 12:30:40 , 77.00 , 27.00
11/28/2021 12:30:42 , 77.00 , 27.00
11/28/2021 12:30:44 , 77.00 , 27.00
11/28/2021 12:30:47 , 77.00 , 27.00
11/28/2021 12:30:49 , 77.00 , 27.00
11/28/2021 12:30:51 , 77.00 , 27.00
11/28/2021 12:30:53 , 77.00 , 27.00
11/28/2021 12:30:55 , 77.00 , 27.00
11/28/2021 12:30:57 , 77.00 , 27.00
11/28/2021 12:30:59 , 77.00 , 27.00
11/28/2021 12:31:01 , 77.00 , 27.00
11/28/2021 12:31:03 , 77.00 , 27.00
11/28/2021 12:31:05 , 77.00 , 27.00
11/28/2021 12:31:07 , 77.00 , 27.00
11/28/2021 12:31:09 , 77.00 , 27.00
11/28/2021 12:31:11 , 77.00 , 27.00
11/28/2021 12:31:13 , 77.00 , 27.00
11/28/2021 12:31:16 , 77.00 , 27.00
11/28/2021 12:31:18 , 77.00 , 27.00
11/28/2021 12:31:20 , 77.00 , 27.00
11/28/2021 12:31:22 , 78.00 , 27.00
11/28/2021 12:31:24 , 77.00 , 27.00
11/28/2021 12:31:26 , 78.00 , 27.00
11/28/2021 12:31:28 , 78.00 , 27.00
11/28/2021 12:31:30 , 78.00 , 27.00
11/28/2021 12:31:32 , 78.00 , 27.00
11/28/2021 12:31:34 , 78.00 , 27.00
11/28/2021 12:31:36 , 78.00 , 27.00
11/28/2021 12:31:38 , 78.00 , 27.00
11/28/2021 12:31:40 , 78.00 , 27.00
11/28/2021 12:31:43 , 78.00 , 27.00
11/28/2021 12:31:45 , 78.00 , 27.00
11/28/2021 12:31:47 , 78.00 , 27.00
11/28/2021 12:31:49 , 78.00 , 27.00
11/28/2021 12:31:51 , 78.00 , 27.00
11/28/2021 12:31:53 , 78.00 , 27.00
11/28/2021 12:31:55 , 78.00 , 27.00
11/28/2021 12:31:57 , 78.00 , 27.00
11/28/2021 12:31:59 , 78.00 , 27.00
11/28/2021 12:32:01 , 78.00 , 27.00
11/28/2021 12:32:03 , 78.00 , 27.00
11/28/2021 12:32:05 , 78.00 , 27.00
11/28/2021 12:32:07 , 78.00 , 27.00
11/28/2021 12:32:09 , 78.00 , 27.00
11/28/2021 12:32:12 , 78.00 , 27.00
11/28/2021 12:32:14 , 78.00 , 27.00
11/28/2021 12:32:16 , 78.00 , 27.00
11/28/2021 12:32:18 , 78.00 , 27.00
11/28/2021 12:32:20 , 78.00 , 27.00
11/28/2021 12:32:22 , 78.00 , 27.00
11/28/2021 12:32:24 , 78.00 , 27.00
11/28/2021 12:32:26 , 78.00 , 27.00
11/28/2021 12:32:28 , 78.00 , 27.00
11/28/2021 12:32:30 , 78.00 , 27.00
11/28/2021 12:32:32 , 78.00 , 27.00
11/28/2021 12:32:34 , 78.00 , 27.00
11/28/2021 12:32:36 , 78.00 , 27.00
11/28/2021 12:32:38 , 78.00 , 27.00
11/28/2021 12:32:41 , 78.00 , 27.00
11/28/2021 12:32:43 , 78.00 , 27.00
11/28/2021 12:32:45 , 78.00 , 27.00
11/28/2021 12:32:47 , 78.00 , 27.00
11/28/2021 12:32:49 , 78.00 , 27.00
11/28/2021 12:32:51 , 78.00 , 27.00
11/28/2021 12:32:53 , 78.00 , 27.00
11/28/2021 12:32:55 , 78.00 , 27.00
11/28/2021 12:32:57 , 78.00 , 27.00
11/28/2021 12:32:59 , 78.00 , 27.00
11/28/2021 12:33:01 , 78.00 , 27.00
11/28/2021 12:33:03 , 78.00 , 27.00
11/28/2021 12:33:05 , 78.00 , 27.00
11/28/2021 12:33:07 , 78.00 , 27.00
11/28/2021 12:33:10 , 78.00 , 27.00
11/28/2021 12:33:12 , 78.00 , 27.00
11/28/2021 12:33:14 , 78.00 , 27.00
11/28/2021 12:33:16 , 78.00 , 27.00
11/28/2021 12:33:18 , 78.00 , 27.00
11/28/2021 12:33:20 , 78.00 , 27.00
11/28/2021 12:33:22 , 78.00 , 27.00
11/28/2021 12:33:24 , 78.00 , 27.00
11/28/2021 12:33:26 , 78.00 , 27.00
11/28/2021 12:33:28 , 78.00 , 27.00
11/28/2021 12:33:30 , 78.00 , 27.00
11/28/2021 12:33:32 , 78.00 , 27.00
11/28/2021 12:33:34 , 78.00 , 27.00
11/28/2021 12:33:36 , 78.00 , 27.00
11/28/2021 12:33:39 , 78.00 , 27.00
11/28/2021 12:33:41 , 78.00 , 27.00
11/28/2021 12:33:43 , 78.00 , 27.00
11/28/2021 12:33:45 , 78.00 , 27.00
11/28/2021 12:33:47 , 78.00 , 27.00
11/28/2021 12:33:49 , 78.00 , 27.00
11/28/2021 12:33:51 , 78.00 , 27.00
11/28/2021 12:33:53 , 78.00 , 27.00
11/28/2021 12:33:55 , 78.00 , 27.00
11/28/2021 12:33:57 , 78.00 , 27.00
11/28/2021 12:33:59 , 78.00 , 27.00
11/28/2021 12:34:01 , 78.00 , 27.00
11/28/2021 12:34:03 , 78.00 , 27.00
11/28/2021 12:34:06 , 78.00 , 27.00
11/28/2021 12:34:08 , 78.00 , 27.00
11/28/2021 12:34:10 , 78.00 , 27.00
11/28/2021 12:34:12 , 78.00 , 27.00
11/28/2021 12:34:14 , 78.00 , 27.00
11/28/2021 12:34:16 , 78.00 , 27.00
11/28/2021 12:34:18 , 78.00 , 27.00
11/28/2021 12:34:20 , 78.00 , 27.00
11/28/2021 12:34:22 , 78.00 , 27.00
11/28/2021 12:34:24 , 78.00 , 27.00
11/28/2021 12:34:26 , 78.00 , 27.00
11/28/2021 12:34:28 , 78.00 , 27.00
11/28/2021 12:34:30 , 78.00 , 27.00
11/28/2021 12:34:32 , 78.00 , 27.00
11/28/2021 12:34:35 , 78.00 , 27.00
11/28/2021 12:34:37 , 78.00 , 27.00
11/28/2021 12:34:39 , 78.00 , 27.00
11/28/2021 12:34:41 , 78.00 , 27.00
11/28/2021 12:34:43 , 78.00 , 27.00
11/28/2021 12:34:45 , 78.00 , 27.00
11/28/2021 12:34:47 , 78.00 , 27.00
11/28/2021 12:34:49 , 78.00 , 27.00
11/28/2021 12:34:51 , 78.00 , 27.00
11/28/2021 12:34:53 , 78.00 , 27.00
11/28/2021 12:34:55 , 78.00 , 27.00
11/28/2021 12:34:57 , 78.00 , 27.00
11/28/2021 12:34:59 , 78.00 , 27.00
11/28/2021 12:35:01 , 78.00 , 27.00
11/28/2021 12:35:04 , 78.00 , 27.00
11/28/2021 12:35:06 , 78.00 , 27.00
11/28/2021 12:35:08 , 78.00 , 27.00
11/28/2021 12:35:10 , 78.00 , 27.00
11/28/2021 12:35:12 , 78.00 , 27.00
11/28/2021 12:35:14 , 78.00 , 27.00
11/28/2021 12:35:16 , 78.00 , 27.00
11/28/2021 12:35:18 , 78.00 , 27.00
11/28/2021 12:35:20 , 78.00 , 27.00
11/28/2021 12:35:22 , 78.00 , 27.00
11/28/2021 12:35:24 , 78.00 , 27.00
11/28/2021 12:35:26 , 78.00 , 27.00
11/28/2021 12:35:28 , 78.00 , 27.00
11/28/2021 12:35:30 , 78.00 , 27.00
11/28/2021 12:35:33 , 78.00 , 27.00
11/28/2021 12:35:35 , 78.00 , 27.00
11/28/2021 12:35:37 , 78.00 , 27.00
11/28/2021 12:35:39 , 78.00 , 27.00
11/28/2021 12:35:41 , 78.00 , 27.00
11/28/2021 12:35:43 , 78.00 , 27.00
11/28/2021 12:35:45 , 78.00 , 27.00
11/28/2021 12:35:47 , 78.00 , 27.00
11/28/2021 12:35:49 , 78.00 , 27.00
11/28/2021 12:35:51 , 78.00 , 27.00
11/28/2021 12:35:53 , 78.00 , 27.00
11/28/2021 12:35:55 , 78.00 , 27.00
11/28/2021 12:35:57 , 78.00 , 27.00
11/28/2021 12:35:59 , 78.00 , 27.00
11/28/2021 12:36:02 , 78.00 , 27.00
11/28/2021 12:36:04 , 78.00 , 27.00
11/28/2021 12:36:06 , 78.00 , 27.00
11/28/2021 12:36:08 , 78.00 , 27.00
11/28/2021 12:36:10 , 78.00 , 27.00
11/28/2021 12:36:12 , 78.00 , 27.00
11/28/2021 12:36:14 , 78.00 , 27.00
11/28/2021 12:36:16 , 78.00 , 27.00
11/28/2021 12:36:18 , 78.00 , 27.00
11/28/2021 12:36:20 , 78.00 , 27.00
11/28/2021 12:36:22 , 78.00 , 27.00
11/28/2021 12:36:24 , 78.00 , 27.00
11/28/2021 12:36:26 , 78.00 , 27.00
11/28/2021 12:36:29 , 78.00 , 27.00
11/28/2021 12:36:31 , 78.00 , 27.00
11/28/2021 12:36:33 , 78.00 , 27.00
11/28/2021 12:36:35 , 78.00 , 27.00
11/28/2021 12:36:37 , 78.00 , 27.00
11/28/2021 12:36:39 , 78.00 , 27.00
11/28/2021 12:36:41 , 78.00 , 27.00
11/28/2021 12:36:43 , 78.00 , 27.00
11/28/2021 12:36:45 , 78.00 , 27.00
11/28/2021 12:36:47 , 78.00 , 27.00
11/28/2021 12:36:49 , 78.00 , 27.00
11/28/2021 12:36:51 , 78.00 , 27.00
11/28/2021 12:36:53 , 78.00 , 27.00
11/28/2021 12:36:55 , 78.00 , 27.00
11/28/2021 12:36:58 , 78.00 , 27.00
11/28/2021 12:37:00 , 78.00 , 27.00
11/28/2021 12:37:02 , 78.00 , 27.00
11/28/2021 12:37:04 , 78.00 , 27.00
11/28/2021 12:37:06 , 78.00 , 27.00
11/28/2021 12:37:08 , 78.00 , 27.00
11/28/2021 12:37:10 , 78.00 , 27.00
11/28/2021 12:37:12 , 78.00 , 27.00
11/28/2021 12:37:14 , 78.00 , 27.00
11/28/2021 12:37:16 , 78.00 , 27.00
11/28/2021 12:37:18 , 78.00 , 27.00
11/28/2021 12:37:20 , 78.00 , 27.00
11/28/2021 12:37:22 , 78.00 , 27.00
11/28/2021 12:37:24 , 78.00 , 27.00
11/28/2021 12:37:27 , 78.00 , 27.00
11/28/2021 12:37:29 , 78.00 , 27.00
11/28/2021 12:37:31 , 78.00 , 27.00
11/28/2021 12:37:33 , 78.00 , 27.00
11/28/2021 12:37:35 , 78.00 , 27.00
11/28/2021 12:37:37 , 78.00 , 27.00
11/28/2021 12:37:39 , 78.00 , 27.00
11/28/2021 12:37:41 , 78.00 , 27.00
11/28/2021 12:37:43 , 78.00 , 27.00
11/28/2021 12:37:45 , 78.00 , 27.00
11/28/2021 12:37:47 , 78.00 , 27.00
11/28/2021 12:37:49 , 78.00 , 27.00
11/28/2021 12:37:51 , 78.00 , 27.00
11/28/2021 12:37:53 , 78.00 , 27.00
11/28/2021 12:37:56 , 78.00 , 27.00
11/28/2021 12:37:58 , 78.00 , 27.00
11/28/2021 12:38:00 , 78.00 , 27.00
11/28/2021 12:38:02 , 78.00 , 27.00
11/28/2021 12:38:04 , 78.00 , 27.00
11/28/2021 12:38:06 , 78.00 , 27.00
11/28/2021 12:38:08 , 78.00 , 27.00
11/28/2021 12:38:10 , 78.00 , 27.00
11/28/2021 12:38:12 , 78.00 , 27.00
11/28/2021 12:38:14 , 78.00 , 27.00
11/28/2021 12:38:16 , 78.00 , 27.00
11/28/2021 12:38:18 , 78.00 , 27.00
11/28/2021 12:38:20 , 78.00 , 27.00
11/28/2021 12:38:22 , 78.00 , 27.00
11/28/2021 12:38:25 , 78.00 , 27.00
